Location,Count,Max,Timestamp
Willow Room,0,27,2024-02-08 09:19:30
Cove Pool,,,2024-02-08 09:19:30
Mount Mendota,,,2024-02-08 09:19:30
Skybox Suites,3,18,2024-02-08 09:19:30
SubZero Ice Center,0,300,2024-02-08 09:19:30
Nick Level 1 Fitness,26,150,2024-02-08 09:39:43
Nick Level 2 Fitness,28,100,2024-02-08 09:39:43
Nick Level 3 Fitness,66,200,2024-02-08 09:39:43
Nick Power House,40,140,2024-02-08 09:39:43
Nick Track,8,100,2024-02-08 09:39:43
Soderholm Family Aquatic Center,,,2024-02-08 09:39:43
Nick Courts 1 & 2,0,250,2024-02-08 09:39:43
Nick Courts 3-6,6,500,2024-02-08 09:39:43
Nick Courts 7 & 8,4,250,2024-02-08 09:39:43
Level 1 Fitness,24,130,2024-02-08 09:39:57
Level 2 Fitness,6,65,2024-02-08 09:39:57
Level 3 Fitness,23,246,2024-02-08 09:39:57
Level 4 Fitness,2,75,2024-02-08 09:39:57
Bakke Track,1,100,2024-02-08 09:39:57
Courts 1&2,15,250,2024-02-08 09:39:57
Courts 3&4,0,250,2024-02-08 09:39:57
Courts 5-8,2,500,2024-02-08 09:39:57
Orbit,14,46,2024-02-08 09:39:57
Willow Room,0,27,2024-02-08 09:39:57
Cove Pool,,,2024-02-08 09:39:57
Mount Mendota,,,2024-02-08 09:39:57
Skybox Suites,3,18,2024-02-08 09:39:57
SubZero Ice Center,0,300,2024-02-08 09:39:57
Nick Level 1 Fitness,26,150,2024-02-08 10:00:11
Nick Level 2 Fitness,28,100,2024-02-08 10:00:11
Nick Level 3 Fitness,66,200,2024-02-08 10:00:11
Nick Power House,40,140,2024-02-08 10:00:11
Nick Track,8,100,2024-02-08 10:00:11
Soderholm Family Aquatic Center,,,2024-02-08 10:00:11
Nick Courts 1 & 2,0,250,2024-02-08 10:00:11
Nick Courts 3-6,6,500,2024-02-08 10:00:11
Nick Courts 7 & 8,4,250,2024-02-08 10:00:11
Level 1 Fitness,24,130,2024-02-08 10:00:24
Level 2 Fitness,6,65,2024-02-08 10:00:24
Level 3 Fitness,23,246,2024-02-08 10:00:24
Level 4 Fitness,2,75,2024-02-08 10:00:24
Bakke Track,1,100,2024-02-08 10:00:24
Courts 1&2,15,250,2024-02-08 10:00:24
Courts 3&4,0,250,2024-02-08 10:00:24
Courts 5-8,2,500,2024-02-08 10:00:24
Orbit,14,46,2024-02-08 10:00:24
Willow Room,0,27,2024-02-08 10:00:24
Cove Pool,,,2024-02-08 10:00:24
Mount Mendota,,,2024-02-08 10:00:24
Skybox Suites,3,18,2024-02-08 10:00:24
SubZero Ice Center,0,300,2024-02-08 10:00:24
